Date,yield_2y10y,yield_3m10y,hy_spread,hy_spread_vel,vix_level,vix_change_30d,aaii_bull_bear,trends_fear,claims_ma4_chg,cfnai_ma3,lei_mom,sector_rotation,crash_label
2000-05-31,-0.4,0.66,3.79,0.6299999999999999,26.373181863264605,-2.912026101755305,-3.538599090474385,18.25,-0.9649122807017574,0.17,-13.145539906103277,23.621189936729447,0
2000-06-30,-0.35,0.15,3.79,0.6299999999999999,21.539999961853027,-18.326123584442243,5.714871518487254,18.25,1.3937282229965264,0.06333333333333334,-31.8918918918919,25.00383952950832,1
2000-07-31,-0.26,-0.23,3.79,0.6299999999999999,19.89300012588501,-7.646238806336236,-1.3833719897771315,18.25,1.4443500424808908,-0.17333333333333334,-21.42857142857143,12.947797984553489,1
2000-08-31,-0.45,-0.58,3.79,0.6299999999999999,18.08869569197945,-9.070046863156545,-11.05014581242121,18.25,1.1317704122878025,-0.17666666666666667,6.060606060606055,-5.729803958065505,1
2000-09-30,-0.18,-0.43,3.79,0.6299999999999999,19.6875,8.838693155358147,6.391161900363869,18.25,-0.7444168734491274,-0.09666666666666666,0.952380952380949,15.825811019669855,1
2000-10-31,-0.17,-0.61,3.79,0.6299999999999999,25.200000069358133,28.000000352295285,34.56429419469474,18.25,0.7531380753138084,-0.17333333333333334,12.264150943396213,26.173007394100733,1
2000-11-30,-0.13,-0.73,3.79,0.6299999999999999,26.382857095627557,4.693877075451747,12.646255835060696,18.25,4.290171606864268,-0.17333333333333334,-18.487394957983195,44.700162760583574,1
2000-12-31,0.01,-0.77,3.79,0.6299999999999999,26.530499839782713,0.5596162069180455,15.527588871653665,18.25,1.089324618736387,-0.3833333333333333,-17.525773195876283,31.29613567837034,1
2001-01-31,0.57,0.2,3.79,0.6299999999999999,24.91857147216797,-6.0757557428211095,30.446990539605267,18.25,0.6661732050333047,-0.43,18.74999999999998,0.7579337147061271,1
2001-02-28,0.51,0.07,3.79,0.6299999999999999,23.411579132080078,-6.047667466696794,30.523458045170827,18.25,1.642710472279263,-0.5,-30.526315789473678,3.1350693414781694,0
2001-03-31,0.75,0.63,3.79,0.6299999999999999,28.496818369085137,21.72104328510216,5.62386341825183,18.25,0.25839793281654533,-0.64,-30.303030303030297,-0.21236829470292484,1
2001-04-30,1.05,1.4,3.79,0.6299999999999999,28.13399991989136,-1.2731893241365588,19.28193485492492,18.25,1.1472275334607929,-0.7166666666666667,-43.47826086956522,13.307493452710284,1
2001-05-31,1.21,1.8,3.79,0.6299999999999999,22.944090929898348,-18.44710672058981,12.058158615904286,18.25,-0.06333122229259525,-0.6699999999999999,69.23076923076923,-3.286432215078483,1
2001-06-30,1.17,1.77,3.79,0.6299999999999999,20.94047619047619,-8.732595880760119,-18.82750252704308,18.25,-0.7537688442211032,-0.7466666666666667,36.36363636363635,-10.65108010794561,1
2001-07-31,1.28,1.53,3.79,0.6299999999999999,22.31619053795224,6.569642136895304,6.005957267711409,18.25,-0.3754693366708417,-0.6233333333333333,-53.33333333333332,-0.29954909968349375,1
2001-08-31,1.21,1.48,3.79,0.6299999999999999,21.86173903423807,-2.0364206110415894,-11.358259335646878,18.25,0.44164037854890204,-0.6233333333333333,39.28571428571428,7.107283085731108,0
2001-09-30,1.74,2.2,3.79,0.6299999999999999,35.065333429972334,60.3959016025938,-11.271607024991994,18.25,6.936067551266589,-0.6900000000000001,-120.51282051282051,24.738649872862737,0
2001-10-31,1.86,2.25,3.79,0.6299999999999999,32.721304603244945,-6.684747006351898,15.10068070794231,18.25,-1.7373530914665314,-0.5766666666666667,300.0,13.986158601291898,0
2001-11-30,1.94,3.0,3.79,0.6299999999999999,26.63095238095238,-18.612803786828813,7.757168492140309,18.25,0.44893378226711356,-0.7033333333333335,25.0,-5.162137417737123,0
2001-12-31,2.0,3.33,3.79,0.6299999999999999,23.720000076293946,-10.930710486871186,10.074372498151536,18.25,-2.645820805772703,-0.4366666666666667,-87.5,-24.600425888815725,1
2002-01-31,1.91,3.31,3.79,0.6299999999999999,22.252857208251953,-6.185256590737842,4.003882840534644,18.25,-0.4265691651432091,-0.39333333333333337,-1160.0,-16.516382351154,1
2002-02-28,1.82,3.09,3.79,0.6299999999999999,22.875789843107526,2.799337761555276,-1.7817016542113464,18.25,-0.992555831265507,-0.15666666666666668,33.96226415094339,2.3001566596256073,1
2002-03-31,1.7,3.63,3.79,0.6299999999999999,18.98499994277954,-17.008330322199903,26.4340194584694,18.25,5.444305381727155,-0.06,-28.169014084507037,4.114477158743424,1
2002-04-30,1.87,3.34,3.79,0.6299999999999999,19.900454607876863,4.82198929605735,12.832783008629534,18.25,-3.6475869809203143,0.00999999999999999,19.6078431372549,8.873289664608953,1
2002-05-31,1.86,3.34,3.79,0.6299999999999999,20.08772711320357,0.941046368119558,35.244499572102846,18.25,-0.6678809957498477,0.06666666666666667,19.672131147540984,3.08431093263013,1
2002-06-30,1.96,3.16,3.79,0.6299999999999999,25.270999908447266,25.803182042615227,-20.55116860306292,18.25,0.5161290322580614,0.17333333333333334,35.616438356164394,2.0485969289590567,1
2002-07-31,2.28,2.8,3.79,0.6299999999999999,34.049544941295274,34.73762441000061,-13.09543890371927,18.25,0.2597402597402487,0.02999999999999999,13.13131313131315,3.2862484537172776,1
2002-08-31,2.0,2.45,3.79,0.6299999999999999,33.742727366360754,-0.9010915577976286,8.58199729724268,18.25,0.3811944091486552,-0.013333333333333345,-18.75,2.685067143665376,1
2002-09-30,1.91,2.06,3.79,0.6299999999999999,37.6475004196167,11.572191574379787,3.035859183184968,18.25,0.9242144177449063,-0.22333333333333336,6.593406593406592,6.228046503669715,0
2002-10-31,2.25,2.49,3.79,0.6299999999999999,35.243043484895125,-6.386763816778396,-2.1674854160721253,18.25,0.0,-0.25,-9.278350515463918,-6.279520872293698,0
2002-11-30,2.14,3.0,3.79,0.6299999999999999,28.174999713897705,-20.055145844673504,-8.862308788073541,18.25,-1.7676767676767624,-0.18333333333333332,-18.181818181818187,-16.265076103468,0
2002-12-31,2.22,2.61,3.79,0.6299999999999999,28.21047628493536,0.12591507150985226,-8.26140295630286,18.25,1.9692307692307676,-0.26666666666666666,-8.333333333333325,-8.08969574857834,0
2003-01-31,2.28,2.82,3.79,0.6299999999999999,27.424285707019624,-2.786874528366501,-12.13456451800834,18.25,-0.12642225031606058,-0.01999999999999998,37.87878787878787,2.041379469773208,0
2003-02-28,2.18,2.51,3.79,0.6299999999999999,32.218421032554225,17.48134983988836,12.926800035552446,18.25,0.8588957055214674,-0.2233333333333333,-24.17582417582418,7.43152961778849,0
2003-03-31,2.32,2.69,3.79,0.6299999999999999,30.634285699753534,-4.916862099480435,13.498382225787076,18.25,0.0,-0.08666666666666666,-31.88405797101449,-3.16348023434575,0
2003-04-30,2.38,2.76,3.79,0.6299999999999999,23.991904758271716,-21.682832779532568,-9.294827019298369,18.25,0.4605641911341385,-0.4266666666666666,-44.680851063829785,-9.43529523301876,0
2003-05-31,2.04,2.26,3.79,0.6299999999999999,20.23952375139509,-15.640196327400446,12.366988283989317,18.25,0.1776198934280604,-0.26666666666666666,80.76923076923075,-6.062358744311047,0
2003-06-30,2.22,2.64,3.79,0.6299999999999999,20.362380799793062,0.6070155103798047,-26.592057210406963,18.25,-0.1184132622853773,-0.16,19.14893617021278,-6.814667234354177,0
2003-07-31,2.69,3.53,3.79,0.6299999999999999,19.16136360168457,-5.898215979345089,-1.5965987130214645,18.25,-1.8485390578413807,0.08,66.07142857142856,-5.021193426623194,0
2003-08-31,2.5,3.47,3.79,0.6299999999999999,19.27428572518485,0.5893219597917998,11.009431713768253,18.25,0.37641154328733606,0.026666666666666672,21.505376344086002,-8.028487021583741,0
2003-09-30,2.46,3.01,3.79,0.6299999999999999,19.53238096691313,1.3390651431043121,-6.067141884136152,18.25,-1.2484394506866447,0.09666666666666666,31.85840707964602,-3.1539097663009885,0
2003-10-31,2.48,3.37,3.79,0.6299999999999999,18.0234783006751,-7.725134323327165,25.811021761285676,18.25,-0.520833333333337,0.11333333333333333,4.697986577181212,-3.6410665523706864,0
2003-11-30,2.28,3.41,3.79,0.6299999999999999,17.401052575362357,-3.4534162325894124,-4.962889534773545,18.25,-0.4115226337448541,0.3233333333333333,-1.9230769230769273,-0.4990598762277365,0
2003-12-31,2.43,3.32,3.79,0.6299999999999999,16.826363650235262,-3.302610130267525,-14.789368641510336,18.25,-0.5551700208188737,0.22,16.33986928104576,-6.012662149891024,0
2004-01-31,2.32,3.24,3.79,0.6299999999999999,16.100999975204466,-4.310876016403309,-1.6317870135322965,18.25,1.403508771929829,0.18999999999999997,-15.168539325842701,-1.417834544994756,0
2004-02-29,2.33,3.03,3.79,0.6299999999999999,15.998421167072497,-0.6370958840441032,11.185549754529308,18.25,-1.90346702923182,0.18333333333333335,-2.6490066225165587,3.2038453423628654,0
2004-03-31,2.26,2.91,3.79,0.6299999999999999,17.687391198199727,10.557104438551846,1.505774686761491,18.25,-0.5813953488372103,0.35333333333333333,9.523809523809534,5.16192841425529,0
2004-04-30,2.22,3.55,3.79,0.6299999999999999,15.6985715230306,-11.244279345003438,33.40068944836789,18.25,-0.0717360114777632,0.36333333333333334,1.8633540372670732,7.534157996184221,0
2004-05-31,2.12,3.58,3.79,0.6299999999999999,17.704999876022338,12.780961312615013,18.07852978527565,18.25,0.9672619047619069,0.39666666666666667,9.756097560975618,1.4481073841863368,0
2004-06-30,1.92,3.29,3.79,0.6299999999999999,15.35714290255592,-13.260982716221825,31.20712437171792,18.25,0.7942238267147905,0.12,-15.000000000000002,-0.41776647008011647,0
2004-07-31,1.82,3.05,3.79,0.6299999999999999,15.502380916050502,0.9457358990285325,-8.626438483669638,18.25,1.091703056768556,0.25,2.614379084967333,-0.45405881893813005,0
